threshold,net_benefit,treat_all,treat_none,prevalence,n,n_pos,benchmark,model,n_scored
0.47000000000000003,0.297354529596819,-0.18966187033919601,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.48000000000000004,0.2961709263687463,-0.2125399832303344,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.49,0.294940907327808,-0.23631527701916444,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.5,0.29366168752523214,-0.2610415825595478,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.51,0.29378197786987226,-0.286777125060763,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.52,0.2926456735298076,-0.31358498183286243,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.53,0.29146101581357,-0.3415335984676041,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.54,0.29022485124010466,-0.3706973723473346,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.55,0.28893374601892974,-0.4011573139550533,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.56,0.28758395419679234,-0.4330017983631226,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.5700000000000001,0.2874951882904113,-0.4663274215808697,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.5800000000000001,0.28617182844070205,-0.5012399792375571,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.59,0.28478391445198264,-0.5378555884872532,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.6,0.2833266047638272,-0.5763019781994346,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.61,0.28179456124550994,-0.6167199776404458,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.62,0.2801818838578076,-0.6592652402099313,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.63,0.282582461347096,-0.7041102467020917,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.64,0.2823935764589781,-0.7514466424438164,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.65,0.2811696176250072,-0.8014879750850685,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.66,0.27987366121256735,-0.8544729155287469,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.67,0.2784991619872524,-0.9106690644841635,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.68,0.27703875656035526,-0.9703774727492938,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.6900000000000001,0.27721619544975057,-1.033938036386368,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.7000000000000001,0.2758444354730184,-1.10173597093258,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.7100000000000001,0.2743780713599599,-1.1742096251026692,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.72,0.27280696695311146,-1.2518599688563352,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.73,0.27111948444205203,-1.3352621899250883,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.74,0.26930219558398805,-1.4250799664606686,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.75,0.26935809446911585,-1.5220831651190956,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.76,0.2675548378414749,-1.6271699636657249,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.77,0.26559477628969125,-1.7413947446946691,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.78,0.26345652732410907,-1.8660035967262454,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.79,0.2611146355999,-2.0024799584751145,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.8,0.2585385547032701,-2.15260395639887,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.81,0.25569130739646856,-2.3185304804198634,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.8200000000000001,0.25252769927780017,-2.5028932848876337,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.8300000000000001,0.2495191051794153,-2.7089458310574948,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.8400000000000001,0.2445498587000403,-2.9407549454985893,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.85,0.24290135917104025,-3.2034719418651587,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.86,0.23993309879462485,-3.5037199377126704,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.87,0.2375888947548213,-3.850159932921337,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.88,0.23396581886690893,-4.25433992733145,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.89,0.2288251917642309,-4.732007193452491,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.9,0.22551473556721843,-5.30520791279774,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.91,0.22195307944197726,-6.0057865697752675,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.92,0.2178037949132014,-6.881509890997179,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.93,0.21246900051906104,-8.007439875425348,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.9400000000000001,0.18250571928408016,-9.508679854662908,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.9500000000000001,0.14727492935002015,-11.610415825595496,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.9600000000000001,0.14081550262414205,-14.763019781994377,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.97,0.11419728165791955,-20.01735970932578,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.98,0.09366168752523217,-30.526039563988668,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.99,0.05700444085587408,-62.052079127977336,0.0,0.3694792087202261,12385.0,4576.0,internal_test,AGVarPred,12385
0.01,0.08173459009170383,0.08028511779021359,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.02,0.07766416799088163,0.07090027205337904,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.03,0.0736737258395989,0.061321924342589124,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.04,0.06931138741676858,0.05154402772115776,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.05,0.0648972614986304,0.041560280644538365,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.060000000000000005,0.06080411017916981,0.0313641134173526,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.06999999999999999,0.056809232203417076,0.020948673776678986,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.08,0.05272750905427841,0.010306811535121141,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.09,0.04788111738784384,-0.000568937788668733,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.09999999999999999,0.04379369177575456,-0.01168637043076505,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.11,0.03966098227195623,-0.023053633019874772,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.12,0.035445156827138086,-0.034679242486009704,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.13,0.03169627307558342,-0.046572107342170765,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.14,0.02743200068260033,-0.05874155045080065,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.15000000000000002,0.023068991151291324,-0.07119733339728068,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.16,0.018603718155287656,-0.08394968260439115,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.17,0.015686062636194993,-0.09700931733456455,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.18000000000000002,0.011308535425346086,-0.11038747974108362,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.19,0.006829631642785619,-0.1240959671452945,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.2,0.0022591384699008066,-0.1381471667346107,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.21000000000000002,-0.002427063390905135,-0.15255409289580832,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.22,-0.007233424273783012,-0.1673304274201135,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.23,-0.012164625699073311,-0.18249056284115395,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.24000000000000002,-0.017225595582923886,-0.1980496491943271,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.25,-0.022421524663677125,-0.21402364451691808,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.26,-0.027757884260126417,-0.23042936944282238,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.27,-0.03324044548935513,-0.2472845662845049,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.28,-0.038044873246666985,-0.2646079630384564,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.29000000000000004,-0.04376934251247397,-0.28241934279956143,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.3,-0.04965736804301828,-0.3007396191252694,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.31,-0.04866662334004898,-0.31959091795317185,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.32,-0.05431124753203363,-0.3389966667466009,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.33,-0.06012436796855515,-0.35898169162341587,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.34,-0.06607864210799395,-0.3795723233146797,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.35000000000000003,-0.07225061933582118,-0.4007965129041363,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.36000000000000004,-0.07861547085201799,-0.4226839584182635,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.37,-0.08518238114650674,-0.4452662434725216,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.38,-0.08525439553936588,-0.46857698933498154,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.39,-0.09187812848769993,-0.49265202194703045,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.4,-0.09872265253431174,-0.5175295556461477,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.41000000000000003,-0.1057519790133608,-0.5432503955723536,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.42000000000000004,-0.10943672069387239,-0.5698581610132563,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.43,-0.1167921842927743,-0.5973995322591026,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.44,-0.12441034302020848,-0.6259245239065867,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.45,-0.1323055257013675,-0.6554867879776156,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.46,-0.14049312255590282,-0.6861439507179419,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.47000000000000003,-0.13940188756163036,-0.7179579875239408,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.48000000000000004,-0.14764234270960727,-0.7509956411301704,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.49,-0.15620328849028398,-0.7853288889954677,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.5,-0.16517189835575485,-0.8210354667753772,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.51,-0.1599360494299636,-0.858199455893242,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.52,-0.1689201431353898,-0.8969119445576847,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.53,-0.17828653870062136,-0.9372717731652951,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.54,-0.18806016885564558,-0.9793863769297579,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.55,-0.19826818257311535,-1.0233727408615305,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.56,-0.20894019691410642,-1.0693584849720197,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.5700000000000001,-0.21329838166838905,-1.1174831009016017,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.5800000000000001,-0.22462614615080995,-1.1678993652087828,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.59,-0.23650648451042194,-1.220774959482167,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.6,-0.24898083978801466,-1.2762943334692214,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.61,-0.26209490559266346,-1.3346608548402272,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.62,-0.27589918538703057,-1.3960992983886542,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.63,-0.26314165776049186,-1.4608587388856449,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.64,-0.25601304525071344,-1.529215926076913,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.65,-0.2697474423931824,-1.6014792382505392,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.66,-0.2842897452499141,-1.677993333493202,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.67,-0.2995754528571488,-1.7591446466293599,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.68,-0.3159566517189836,-1.8453679168365273,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.6900000000000001,-0.30441548422164666,-1.9371539786699639,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.7000000000000001,-0.3215110748743037,-2.0350591112922958,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.7100000000000001,-0.3397856717788682,-2.1397163220265134,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.72,-0.35884145749616597,-2.251849047813173,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.73,-0.379844785674382,-2.3722879014358833,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.74,-0.40246375448169164,-2.5019912822603403,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.75,-0.4025003397200706,-2.642070933550754,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.76,-0.4257711645604023,-2.793823889115369,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.77,-0.45283799192943286,-2.9587727538595154,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.78,-0.4823654399683752,-3.1387169699440394,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.79,-0.5147050259157884,-3.335798730417565,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.8,-0.5502785704579428,-3.5525886669384437,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.81,-0.5895966986361135,-3.7921985967773093,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.8200000000000001,-0.6332835077229699,-4.058431852153827,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.8300000000000001,-0.5392716401685014,-4.355986666986405,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.8400000000000001,-0.5209097703492326,-4.690735833673057,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.85,-0.5173030755990395,-5.070118222584591,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.86,-0.5626734998932308,-5.503698095626347,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.87,-0.6079212267553075,-6.0039825645206815,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.88,-0.6697241473026228,-6.587647778230739,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.89,-0.5825272702565814,-7.277433939888079,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.9,-0.6509715994020928,-8.105177333876888,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.91,-0.6974226570639128,-9.116863704307654,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.92,-0.7973569778502518,-10.381471667346114,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.93,-0.9258439617184018,-12.007396191252703,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.9400000000000001,-0.7200933097794091,-14.17529555646149,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.9500000000000001,-0.6016442451420039,-17.210354667753798,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.9600000000000001,-0.7647098790596564,-21.762943334692256,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.97,-0.7650043031208944,-29.35059111292293,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.98,-1.1010327490148109,-44.52588666938439,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.99,-1.7898491642886247,-90.05177333876878,0.0,0.08948226661231146,14718.0,1317.0,humsavar,AGVarPred,14718
0.01,0.058354953829778566,0.058354953829778566,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.02,0.04875066661463821,0.04874633090967426,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.03,0.039011868701801886,0.038939592053072965,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.04,0.029397705544933074,0.028928546136959138,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.05,0.020752965907439087,0.018706741359453445,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.060000000000000005,0.01387702335588914,0.008267451373915713,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.06999999999999999,0.009877761558511576,-0.0023963394715260378,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.08,0.008165452009495568,-0.013291951857086107,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.09,0.008591366143947406,-0.024427028251120017,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.09999999999999999,0.008663220262965322,-0.03580955078724357,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.11,0.008531400758611966,-0.047447860346650814,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.12,0.007088089306062542,-0.059350676941499106,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.13,0.006773965895743431,-0.0715271215040451,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.14,0.005449577818291411,-0.0839867391959526,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.15000000000000002,0.004811357302640609,-0.09673952436296383,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.16,0.0031968597934181053,-0.10979594727204671,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.17,0.002905183512891582,-0.12316698278134848,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.18000000000000002,0.0018913191043956196,-0.1368641411079503,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.19,0.0003619510736570519,-0.1508995008747151,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.2,-0.0010622477161674054,-0.16528574463564905,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.21000000000000002,-0.001573202313817558,-0.18003619709939145,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.22,-0.0020373366453672395,-0.19516486629297336,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.23,-0.0023590176553847653,-0.21068648793314187,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.24000000000000002,-0.002896022720919579,-0.22661657330068324,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.25,-0.004107357835847321,-0.2429714609446923,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.26,-0.004754276264792516,-0.2597683725790801,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.27,-0.006274537194676542,-0.27702547357331403,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.28,-0.00801406888086302,-0.2947619384840546,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.29000000000000004,-0.009964182802359091,-0.31299802212467503,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.3,-0.011381225530365115,-0.33175513672645607,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.31,-0.012494496325238698,-0.3510559358094482,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.32,-0.014571539259425899,-0.3709244054537048,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.33,-0.015559550875323847,-0.39138596374405865,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.34,-0.01685433042985627,-0.4124675692553323,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.35000000000000003,-0.018728244349659265,-0.4341978395515681,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.36000000000000004,-0.01950552368812409,-0.4566071807945614,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.37,-0.020820055236881234,-0.47972792969606226,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.38,-0.021690413043031313,-0.5035945092072891,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.39,-0.023303276947134903,-0.5282435995221627,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.4,-0.024785780043906247,-0.5537143261808655,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.41000000000000003,-0.026264524887203697,-0.580048467302575,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.42000000000000004,-0.027889496934133333,-0.6072906822560677,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.43,-0.029288219486468446,-0.6354887644009108,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.44,-0.031366657561686245,-0.66469392090807,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.45,-0.03219576259729222,-0.6949610831063986,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.46,-0.03370079235811125,-0.7263492513120726,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.47000000000000003,-0.03537886167129647,-0.7589218786953194,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.48000000000000004,-0.036623032798941024,-0.7927472994394601,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.49,-0.03797848011097363,-0.8278992072716063,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.5,-0.03951561504142766,-0.8644571914170385,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.51,-0.041258568436935,-0.9025073381806515,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.52,-0.0434105233340415,-0.9421429077260819,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.53,-0.044429075754082885,-0.9834650972521688,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.54,-0.04588910133843214,-1.0265839037141724,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.55,-0.04780114722753348,-1.0716191015744876,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.56,-0.0491724124611314,-1.1187013538829984,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.5700000000000001,-0.05049876235789352,-1.1679734783919056,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.5800000000000001,-0.0519085050633808,-1.2195918945440938,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.59,-0.0526045795830807,-1.2737282822159004,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.6,-0.056405353728489475,-1.3305714892712979,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.61,-0.05794425106088587,-1.3903297325859467,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.62,-0.058759071036418316,-1.4532331466013664,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.63,-0.06020360704873133,-1.51953674515816,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.64,-0.0610202299176168,-1.589523876968109,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.65,-0.06218701629791498,-1.6635102734529124,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.66,-0.0645096789512491,-1.7418488109074097,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.67,-0.06600099143120178,-1.8249351385106647,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.68,-0.06612492033142131,-1.913214361589123,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.6900000000000001,-0.0676411932811119,-2.0071890184145786,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
0.7000000000000001,-0.07145386304086115,-2.1074286523617314,0.0,0.06777140429148078,4707.0,319.0,humsavar,AlphaMissense,4707
